Molecule,Molecule Formula,Replicate Name,Normalization Method,Average Measured Retention Time,Total Area Fragment,Normalized Area
LEUCINE,C6H13NO2,Sample57,Ratio to 13C,8.03,23029022,2.98E+00
LEUCINE,C6H13NO2,Sample58,Ratio to 13C,8.03,47033008,6.88E+00
LEUCINE,C6H13NO2,Sample59,Ratio to 13C,8.03,48855464,8.16E+00
LEUCINE,C6H13NO2,Sample60,Ratio to 13C,8.03,34746056,6.22E+00
LEUCINE,C6H13NO2,Sample61,Ratio to 13C,8.03,39274236,5.28E+00
LEUCINE,C6H13NO2,Sample62,Ratio to 13C,8.03,29911072,3.99E+00
LEUCINE,C6H13NO2,Sample63,Ratio to 13C,8.03,54480832,8.57E+00
LEUCINE,C6H13NO2,Sample64,Ratio to 13C,8.03,38119540,5.39E+00
LEUCINE,C6H13NO2,Sample65,Ratio to 13C,8.03,33848692,4.72E+00
LEUCINE,C6H13NO2,Sample66,Ratio to 13C,8.03,48322164,8.38E+00
LEUCINE,C6H13NO2,Sample67,Ratio to 13C,8.03,25618516,3.78E+00
LEUCINE,C6H13NO2,Sample68,Ratio to 13C,8.03,45875200,7.87E+00
LEUCINE,C6H13NO2,Sample69,Ratio to 13C,8.03,39303944,5.38E+00
LEUCINE,C6H13NO2,Sample70,Ratio to 13C,8.03,38607576,5.87E+00
LEUCINE,C6H13NO2,Sample71,Ratio to 13C,8.03,35513672,4.51E+00
LEUCINE,C6H13NO2,Sample72,Ratio to 13C,8.03,35465948,5.39E+00
LEUCINE,C6H13NO2,Sample73,Ratio to 13C,8.03,34193912,6.46E+00
LEUCINE,C6H13NO2,Sample74,Ratio to 13C,8.03,35607684,5.78E+00
LEUCINE,C6H13NO2,Sample75,Ratio to 13C,8.03,55326256,8.93E+00
LEUCINE,C6H13NO2,Sample76,Ratio to 13C,8.03,40720112,6.00E+00
LEUCINE,C6H13NO2,Sample77,Ratio to 13C,8.03,31972890,4.93E+00
LEUCINE,C6H13NO2,Sample78,Ratio to 13C,8.03,36419672,5.53E+00
LEUCINE,C6H13NO2,Sample79,Ratio to 13C,8.03,39471948,6.32E+00
LEUCINE,C6H13NO2,Sample80,Ratio to 13C,8.03,30655850,5.46E+00
LEUCINE,C6H13NO2,Sample81,Ratio to 13C,8.03,39772844,5.98E+00
LEUCINE,C6H13NO2,Sample82,Ratio to 13C,8.03,21104110,3.06E+00
LEUCINE,C6H13NO2,Sample83,Ratio to 13C,8.03,46865636,8.40E+00
LEUCINE,C6H13NO2,Sample84,Ratio to 13C,8.03,26383542,3.46E+00
LEUCINE,C6H13NO2,Sample85,Ratio to 13C,8.03,33737144,4.82E+00
LEUCINE,C6H13NO2,Sample86,Ratio to 13C,8.03,40937060,5.83E+00
LEUCINE,C6H13NO2,Sample87,Ratio to 13C,8.03,38107868,6.96E+00
LEUCINE,C6H13NO2,Sample88,Ratio to 13C,8.03,50131120,9.28E+00
LEUCINE,C6H13NO2,Sample89,Ratio to 13C,8.03,41927940,6.42E+00
LEUCINE,C6H13NO2,Sample90,Ratio to 13C,8.03,22927888,3.58E+00
LEUCINE,C6H13NO2,Sample91,Ratio to 13C,8.03,39198848,5.54E+00
LEUCINE,C6H13NO2,Sample92,Ratio to 13C,8.03,36293976,5.79E+00
LEUCINE,C6H13NO2,Sample93,Ratio to 13C,8.03,36826396,5.27E+00
LEUCINE,C6H13NO2,Sample94,Ratio to 13C,8.03,28386418,4.00E+00
LEUCINE,C6H13NO2,Sample95,Ratio to 13C,8.03,34352532,5.38E+00
LEUCINE,C6H13NO2,Sample96,Ratio to 13C,8.03,35391424,5.46E+00
LEUCINE,C6H13NO2,Sample97,Ratio to 13C,8.03,34608780,6.91E+00
LEUCINE,C6H13NO2,Sample98,Ratio to 13C,8.03,45496440,7.75E+00
LEUCINE,C6H13NO2,Sample99,Ratio to 13C,8.03,44677916,7.48E+00
LEUCINE,C6H13NO2,Sample100,Ratio to 13C,8.03,48091192,8.06E+00
LEUCINE,C6H13NO2,Sample101,Ratio to 13C,8.03,38113728,5.82E+00
LEUCINE,C6H13NO2,Sample102,Ratio to 13C,8.03,48505724,7.73E+00
LEUCINE,C6H13NO2,Sample103,Ratio to 13C,8.03,52044064,8.64E+00
LEUCINE,C6H13NO2,Sample104,Ratio to 13C,8.03,40119744,6.27E+00
LEUCINE,C6H13NO2,Sample105,Ratio to 13C,8.03,54124536,9.98E+00
LEUCINE,C6H13NO2,Sample106,Ratio to 13C,8.03,62563428,1.04E+01
LEUCINE,C6H13NO2,Sample107,Ratio to 13C,8.03,55612412,8.92E+00
LEUCINE,C6H13NO2,Sample108,Ratio to 13C,8.03,34568976,4.72E+00
LEUCINE,C6H13NO2,Sample109,Ratio to 13C,8.03,65463500,1.01E+01
LEUCINE,C6H13NO2,Sample110,Ratio to 13C,8.03,37191888,4.88E+00
LEUCINE,C6H13NO2,Sample111,Ratio to 13C,8.03,43335112,6.14E+00
LEUCINE,C6H13NO2,Sample112,Ratio to 13C,8.03,38422384,5.25E+00
LEUCINE,C6H13NO2,Sample113,Ratio to 13C,8.03,43947352,6.17E+00
LEUCINE,C6H13NO2,Sample114,Ratio to 13C,8.03,72334312,1.32E+01
LEUCINE,C6H13NO2,Sample115,Ratio to 13C,8.03,65683476,1.12E+01
LEUCINE,C6H13NO2,Sample116,Ratio to 13C,8.03,52551220,8.14E+00
LEUCINE,C6H13NO2,Sample117,Ratio to 13C,8.03,45024636,6.87E+00
LEUCINE,C6H13NO2,Sample118,Ratio to 13C,8.03,50456360,7.81E+00
LEUCINE,C6H13NO2,Sample119,Ratio to 13C,8.03,39199580,6.01E+00
LEUCINE,C6H13NO2,Sample120,Ratio to 13C,8.03,35453736,5.05E+00
LEUCINE,C6H13NO2,Sample121,Ratio to 13C,8.03,46180400,7.52E+00
LEUCINE,C6H13NO2,Sample122,Ratio to 13C,8.03,46853120,6.42E+00
LEUCINE,C6H13NO2,Sample123,Ratio to 13C,8.03,30847608,4.48E+00
LEUCINE,C6H13NO2,Sample124,Ratio to 13C,8.03,33611112,5.03E+00
LEUCINE,C6H13NO2,Sample125,Ratio to 13C,8.03,45815844,7.05E+00
LEUCINE,C6H13NO2,Sample126,Ratio to 13C,8.03,43595076,7.01E+00
LEUCINE,C6H13NO2,Sample127,Ratio to 13C,8.03,39900756,6.28E+00
LEUCINE,C6H13NO2,Sample128,Ratio to 13C,8.03,41345400,6.28E+00
LEUCINE,C6H13NO2,Sample129,Ratio to 13C,8.03,39778460,6.22E+00
LEUCINE,C6H13NO2,Sample130,Ratio to 13C,8.03,42927956,6.18E+00
LEUCINE,C6H13NO2,Sample131,Ratio to 13C,8.03,52855120,7.99E+00
LEUCINE,C6H13NO2,Sample132,Ratio to 13C,8.03,35396412,4.46E+00
LEUCINE,C6H13NO2,Sample133,Ratio to 13C,8.03,39120876,6.13E+00
LEUCINE,C6H13NO2,Sample134,Ratio to 13C,8.03,61370468,1.04E+01
LEUCINE,C6H13NO2,Sample135,Ratio to 13C,8.03,43643036,7.15E+00
LEUCINE,C6H13NO2,Sample136,Ratio to 13C,8.03,37742076,6.21E+00
LEUCINE,C6H13NO2,Sample137,Ratio to 13C,8.03,24078074,3.29E+00
LEUCINE,C6H13NO2,Sample138,Ratio to 13C,8.03,33754624,5.20E+00
LEUCINE,C6H13NO2,Sample139,Ratio to 13C,8.03,46561060,7.30E+00
LEUCINE,C6H13NO2,Sample140,Ratio to 13C,8.03,37928648,5.48E+00
LEUCINE,C6H13NO2,Sample141,Ratio to 13C,8.03,36592956,5.47E+00
LEUCINE,C6H13NO2,Sample142,Ratio to 13C,8.03,34899536,5.43E+00
LEUCINE,C6H13NO2,Sample143,Ratio to 13C,8.03,56413076,9.94E+00
LEUCINE,C6H13NO2,Sample144,Ratio to 13C,8.03,27912102,4.24E+00
LEUCINE,C6H13NO2,Sample145,Ratio to 13C,8.03,32614428,5.36E+00
LEUCINE,C6H13NO2,Sample146,Ratio to 13C,8.03,51849224,8.22E+00
LEUCINE,C6H13NO2,Sample147,Ratio to 13C,8.03,30196524,4.98E+00
LEUCINE,C6H13NO2,Sample148,Ratio to 13C,8.03,50635056,7.50E+00
LEUCINE,C6H13NO2,Sample149,Ratio to 13C,8.03,36986376,5.42E+00
LEUCINE,C6H13NO2,Sample150,Ratio to 13C,8.03,42316016,6.58E+00
LEUCINE,C6H13NO2,Sample151,Ratio to 13C,8.03,47008996,7.88E+00
LEUCINE,C6H13NO2,Sample152,Ratio to 13C,8.03,40380696,6.79E+00
LEUCINE,C6H13NO2,Sample153,Ratio to 13C,8.03,27802744,4.61E+00
LEUCINE,C6H13NO2,Sample154,Ratio to 13C,8.03,29335512,3.85E+00
LEUCINE,C6H13NO2,Sample155,Ratio to 13C,8.03,34687284,5.73E+00
LEUCINE,C6H13NO2,Sample156,Ratio to 13C,8.03,42253296,7.22E+00
LEUCINE,C6H13NO2,Sample157,Ratio to 13C,8.03,36177236,5.61E+00
LEUCINE,C6H13NO2,Sample158,Ratio to 13C,8.03,20237870,2.92E+00
LEUCINE,C6H13NO2,Sample159,Ratio to 13C,8.03,32217508,4.72E+00
LEUCINE,C6H13NO2,Sample160,Ratio to 13C,8.03,76419728,1.56E+01
LEUCINE,C6H13NO2,Sample161,Ratio to 13C,8.03,56583364,1.11E+01
LEUCINE,C6H13NO2,Sample162,Ratio to 13C,8.03,37433548,6.28E+00
LEUCINE,C6H13NO2,Sample163,Ratio to 13C,8.03,54823896,9.59E+00
LEUCINE,C6H13NO2,Sample164,Ratio to 13C,8.03,33531184,5.52E+00
LEUCINE,C6H13NO2,Sample165,Ratio to 13C,8.03,36017152,6.03E+00
LEUCINE,C6H13NO2,Sample166,Ratio to 13C,8.03,58536272,1.06E+01
LEUCINE,C6H13NO2,Sample167,Ratio to 13C,8.03,40219672,7.31E+00
LEUCINE,C6H13NO2,Sample168,Ratio to 13C,8.03,61101252,1.19E+01
LEUCINE,C6H13NO2,Sample169,Ratio to 13C,8.03,53262980,1.02E+01
LEUCINE,C6H13NO2,Sample170,Ratio to 13C,8.03,36566584,5.08E+00
LEUCINE,C6H13NO2,Sample171,Ratio to 13C,8.03,38195852,5.50E+00
LEUCINE,C6H13NO2,Sample172,Ratio to 13C,8.03,79819776,1.34E+01
LEUCINE,C6H13NO2,Sample173,Ratio to 13C,8.03,46128164,6.26E+00
LEUCINE,C6H13NO2,Sample174,Ratio to 13C,8.03,28472010,3.86E+00
LEUCINE,C6H13NO2,Sample175,Ratio to 13C,8.03,50213268,7.86E+00
LEUCINE,C6H13NO2,Sample176,Ratio to 13C,8.03,45302316,6.15E+00
LEUCINE,C6H13NO2,Sample177,Ratio to 13C,8.03,47082860,7.45E+00
LEUCINE,C6H13NO2,Sample178,Ratio to 13C,8.03,39212676,5.65E+00
LEUCINE,C6H13NO2,Sample179,Ratio to 13C,8.03,48643924,7.51E+00
LEUCINE,C6H13NO2,Sample180,Ratio to 13C,8.03,55248120,8.99E+00
LEUCINE,C6H13NO2,Sample181,Ratio to 13C,8.03,69704528,1.01E+01
LEUCINE,C6H13NO2,Sample182,Ratio to 13C,8.03,29840858,5.71E+00
LEUCINE,C6H13NO2,db,Ratio to 13C,8.03,11575,2.48E+01
LEUCINE,C6H13NO2,iroa_end,Ratio to 13C,8.03,8879818,1.09E+00
LEUCINE,C6H13NO2,iroa_start,Ratio to 13C,8.03,12918038,1.09E+00
LEUCINE,C6H13NO2,pb,Ratio to 13C,8.03,59749,6.09E-03
LEUCINE,C6H13NO2,pool_115-133,Ratio to 13C,8.03,41655284,6.77E+00
LEUCINE,C6H13NO2,pool_1-19,Ratio to 13C,8.03,50468208,6.63E+00
LEUCINE,C6H13NO2,pool_134-152,Ratio to 13C,8.03,41277484,6.70E+00
LEUCINE,C6H13NO2,pool_153-171,Ratio to 13C,8.03,37865660,6.48E+00
LEUCINE,C6H13NO2,pool_172-182,Ratio to 13C,8.03,38550204,6.60E+00
LEUCINE,C6H13NO2,pool_20-38,Ratio to 13C,8.03,43170892,6.59E+00
LEUCINE,C6H13NO2,pool_39-57,Ratio to 13C,8.03,44262800,6.61E+00
LEUCINE,C6H13NO2,pool_58-76,Ratio to 13C,8.03,41122672,6.55E+00
LEUCINE,C6H13NO2,pool_77-95,Ratio to 13C,8.03,46547640,6.82E+00
LEUCINE,C6H13NO2,pool_96-114,Ratio to 13C,8.03,42332044,6.60E+00
LEUCINE,C6H13NO2,pool_final,Ratio to 13C,8.03,31110874,6.71E+00
LUMICHROME,C12H10N4O2,Sample1,Ratio to 13C,12.3,580457,3.45E+00
LUMICHROME,C12H10N4O2,Sample2,Ratio to 13C,12.3,566879,3.36E+00
LUMICHROME,C12H10N4O2,Sample3,Ratio to 13C,12.3,694127,3.65E+00
LUMICHROME,C12H10N4O2,Sample4,Ratio to 13C,12.3,631818,3.13E+00
LUMICHROME,C12H10N4O2,Sample5,Ratio to 13C,12.3,663922,3.41E+00
LUMICHROME,C12H10N4O2,Sample6,Ratio to 13C,12.3,924337,4.52E+00
LUMICHROME,C12H10N4O2,Sample7,Ratio to 13C,12.3,724934,4.22E+00
LUMICHROME,C12H10N4O2,Sample8,Ratio to 13C,12.3,674220,3.62E+00
LUMICHROME,C12H10N4O2,Sample9,Ratio to 13C,12.3,555766,3.14E+00
LUMICHROME,C12H10N4O2,Sample10,Ratio to 13C,12.3,517326,2.84E+00
LUMICHROME,C12H10N4O2,Sample11,Ratio to 13C,12.3,528368,3.81E+00
LUMICHROME,C12H10N4O2,Sample12,Ratio to 13C,12.3,529674,3.07E+00
LUMICHROME,C12H10N4O2,Sample13,Ratio to 13C,12.3,731924,3.61E+00
LUMICHROME,C12H10N4O2,Sample14,Ratio to 13C,12.3,589078,3.27E+00
LUMICHROME,C12H10N4O2,Sample15,Ratio to 13C,12.3,734615,4.27E+00
LUMICHROME,C12H10N4O2,Sample16,Ratio to 13C,12.3,614176,4.22E+00
LUMICHROME,C12H10N4O2,Sample17,Ratio to 13C,12.3,486137,3.01E+00
LUMICHROME,C12H10N4O2,Sample18,Ratio to 13C,12.3,943582,5.91E+00
LUMICHROME,C12H10N4O2,Sample19,Ratio to 13C,12.3,606407,3.87E+00
LUMICHROME,C12H10N4O2,Sample20,Ratio to 13C,12.3,111653,1.80E+00
LUMICHROME,C12H10N4O2,Sample21,Ratio to 13C,12.3,156354,2.03E+00
LUMICHROME,C12H10N4O2,Sample22,Ratio to 13C,12.3,80928,1.10E+00
LUMICHROME,C12H10N4O2,Sample23,Ratio to 13C,12.3,97245,1.49E+00
LUMICHROME,C12H10N4O2,Sample24,Ratio to 13C,12.3,85723,1.17E+00
LUMICHROME,C12H10N4O2,Sample25,Ratio to 13C,12.3,57517,7.98E-01
LUMICHROME,C12H10N4O2,Sample26,Ratio to 13C,12.3,59694,8.52E-01
LUMICHROME,C12H10N4O2,Sample27,Ratio to 13C,12.3,64731,8.45E-01
LUMICHROME,C12H10N4O2,Sample28,Ratio to 13C,12.3,60032,7.04E-01
LUMICHROME,C12H10N4O2,Sample29,Ratio to 13C,12.3,94475,1.03E+00
LUMICHROME,C12H10N4O2,Sample30,Ratio to 13C,12.3,124781,1.64E+00
LUMICHROME,C12H10N4O2,Sample31,Ratio to 13C,12.3,81940,1.02E+00
LUMICHROME,C12H10N4O2,Sample32,Ratio to 13C,12.3,66499,1.00E+00
LUMICHROME,C12H10N4O2,Sample33,Ratio to 13C,12.3,54347,7.87E-01
LUMICHROME,C12H10N4O2,Sample34,Ratio to 13C,12.3,84195,1.31E+00
LUMICHROME,C12H10N4O2,Sample35,Ratio to 13C,12.3,56446,7.39E-01
LUMICHROME,C12H10N4O2,Sample36,Ratio to 13C,12.3,63735,8.24E-01
LUMICHROME,C12H10N4O2,Sample37,Ratio to 13C,12.3,135502,1.77E+00
LUMICHROME,C12H10N4O2,Sample38,Ratio to 13C,12.3,142984,2.04E+00
LUMICHROME,C12H10N4O2,Sample39,Ratio to 13C,12.3,62860,9.66E-01
LUMICHROME,C12H10N4O2,Sample40,Ratio to 13C,12.3,29202,4.87E-01
LUMICHROME,C12H10N4O2,Sample41,Ratio to 13C,12.3,25950,3.99E-01
LUMICHROME,C12H10N4O2,Sample42,Ratio to 13C,12.3,25212,3.63E-01
LUMICHROME,C12H10N4O2,Sample43,Ratio to 13C,12.3,25713,4.91E-01
LUMICHROME,C12H10N4O2,Sample44,Ratio to 13C,12.3,34335,5.78E-01
LUMICHROME,C12H10N4O2,Sample45,Ratio to 13C,12.3,42992,5.65E-01
LUMICHROME,C12H10N4O2,Sample46,Ratio to 13C,12.3,74964,1.45E+00
LUMICHROME,C12H10N4O2,Sample47,Ratio to 13C,12.3,70195,1.03E+00
LUMICHROME,C12H10N4O2,Sample48,Ratio to 13C,12.3,90095,1.28E+00
LUMICHROME,C12H10N4O2,Sample49,Ratio to 13C,12.3,65683,1.32E+00
LUMICHROME,C12H10N4O2,Sample50,Ratio to 13C,12.3,36823,4.61E-01
LUMICHROME,C12H10N4O2,Sample51,Ratio to 13C,12.3,78367,1.30E+00
LUMICHROME,C12H10N4O2,Sample52,Ratio to 13C,12.3,134235,1.88E+00
LUMICHROME,C12H10N4O2,Sample53,Ratio to 13C,12.3,140328,1.86E+00
LUMICHROME,C12H10N4O2,Sample54,Ratio to 13C,12.3,439022,5.63E+00
LUMICHROME,C12H10N4O2,Sample55,Ratio to 13C,12.3,163897,1.92E+00
LUMICHROME,C12H10N4O2,Sample56,Ratio to 13C,12.3,111006,1.43E+00
LUMICHROME,C12H10N4O2,Sample57,Ratio to 13C,12.3,395525,5.18E+00
LUMICHROME,C12H10N4O2,Sample58,Ratio to 13C,12.3,53472,1.05E+00
LUMICHROME,C12H10N4O2,Sample59,Ratio to 13C,12.3,143121,1.67E+00
LUMICHROME,C12H10N4O2,Sample60,Ratio to 13C,12.3,269032,3.46E+00
LUMICHROME,C12H10N4O2,Sample61,Ratio to 13C,12.3,136326,1.41E+00
LUMICHROME,C12H10N4O2,Sample62,Ratio to 13C,12.3,278631,4.34E+00
LUMICHROME,C12H10N4O2,Sample63,Ratio to 13C,12.3,205865,2.40E+00
LUMICHROME,C12H10N4O2,Sample64,Ratio to 13C,12.3,105653,1.31E+00
LUMICHROME,C12H10N4O2,Sample65,Ratio to 13C,12.3,226358,3.24E+00
LUMICHROME,C12H10N4O2,Sample66,Ratio to 13C,12.3,91458,1.34E+00
LUMICHROME,C12H10N4O2,Sample67,Ratio to 13C,12.3,376961,4.66E+00
LUMICHROME,C12H10N4O2,Sample68,Ratio to 13C,12.3,303641,4.37E+00
LUMICHROME,C12H10N4O2,Sample69,Ratio to 13C,12.3,441766,5.01E+00
LUMICHROME,C12H10N4O2,Sample70,Ratio to 13C,12.3,191735,2.31E+00
LUMICHROME,C12H10N4O2,Sample71,Ratio to 13C,12.3,240013,2.95E+00
LUMICHROME,C12H10N4O2,Sample72,Ratio to 13C,12.3,130547,1.43E+00
LUMICHROME,C12H10N4O2,Sample73,Ratio to 13C,12.3,119122,1.39E+00
LUMICHROME,C12H10N4O2,Sample74,Ratio to 13C,12.3,136803,1.51E+00
LUMICHROME,C12H10N4O2,Sample75,Ratio to 13C,12.3,108869,1.36E+00
LUMICHROME,C12H10N4O2,Sample76,Ratio to 13C,12.3,548912,6.02E+00
LUMICHROME,C12H10N4O2,Sample77,Ratio to 13C,12.3,235287,3.03E+00
LUMICHROME,C12H10N4O2,Sample78,Ratio to 13C,12.3,228974,2.27E+00
LUMICHROME,C12H10N4O2,Sample79,Ratio to 13C,12.3,173020,2.00E+00
LUMICHROME,C12H10N4O2,Sample80,Ratio to 13C,12.3,151588,1.85E+00
LUMICHROME,C12H10N4O2,Sample81,Ratio to 13C,12.3,138433,1.78E+00
LUMICHROME,C12H10N4O2,Sample82,Ratio to 13C,12.3,208168,2.33E+00
LUMICHROME,C12H10N4O2,Sample83,Ratio to 13C,12.3,165915,1.91E+00
LUMICHROME,C12H10N4O2,Sample84,Ratio to 13C,12.3,199352,2.19E+00
LUMICHROME,C12H10N4O2,Sample85,Ratio to 13C,12.3,772317,6.86E+00
LUMICHROME,C12H10N4O2,Sample86,Ratio to 13C,12.3,263847,2.34E+00
LUMICHROME,C12H10N4O2,Sample87,Ratio to 13C,12.3,241519,2.01E+00
LUMICHROME,C12H10N4O2,Sample88,Ratio to 13C,12.3,204642,2.21E+00
LUMICHROME,C12H10N4O2,Sample89,Ratio to 13C,12.3,188743,2.68E+00
LUMICHROME,C12H10N4O2,Sample90,Ratio to 13C,12.3,133223,1.73E+00
LUMICHROME,C12H10N4O2,Sample91,Ratio to 13C,12.3,120375,1.52E+00
LUMICHROME,C12H10N4O2,Sample92,Ratio to 13C,12.3,172366,1.81E+00
LUMICHROME,C12H10N4O2,Sample93,Ratio to 13C,12.3,1274653,1.14E+01
LUMICHROME,C12H10N4O2,Sample94,Ratio to 13C,12.3,240077,2.43E+00
LUMICHROME,C12H10N4O2,Sample95,Ratio to 13C,12.3,370952,5.42E+00
LUMICHROME,C12H10N4O2,Sample96,Ratio to 13C,12.3,186222,2.43E+00
LUMICHROME,C12H10N4O2,Sample97,Ratio to 13C,12.3,134751,1.86E+00
LUMICHROME,C12H10N4O2,Sample98,Ratio to 13C,12.3,100879,1.45E+00
LUMICHROME,C12H10N4O2,Sample99,Ratio to 13C,12.3,327645,4.56E+00
LUMICHROME,C12H10N4O2,Sample100,Ratio to 13C,12.3,102373,1.38E+00
LUMICHROME,C12H10N4O2,Sample101,Ratio to 13C,12.3,194573,2.32E+00
LUMICHROME,C12H10N4O2,Sample102,Ratio to 13C,12.3,312346,3.66E+00
LUMICHROME,C12H10N4O2,Sample103,Ratio to 13C,12.3,365367,4.44E+00
LUMICHROME,C12H10N4O2,Sample104,Ratio to 13C,12.3,328269,4.05E+00
LUMICHROME,C12H10N4O2,Sample105,Ratio to 13C,12.3,111368,1.61E+00
LUMICHROME,C12H10N4O2,Sample106,Ratio to 13C,12.3,389443,3.94E+00
LUMICHROME,C12H10N4O2,Sample107,Ratio to 13C,12.3,219110,2.51E+00
LUMICHROME,C12H10N4O2,Sample108,Ratio to 13C,12.3,583719,5.81E+00
LUMICHROME,C12H10N4O2,Sample109,Ratio to 13C,12.3,305967,2.75E+00
LUMICHROME,C12H10N4O2,Sample110,Ratio to 13C,12.3,540999,3.91E+00
LUMICHROME,C12H10N4O2,Sample111,Ratio to 13C,12.3,409695,3.36E+00
LUMICHROME,C12H10N4O2,Sample112,Ratio to 13C,12.3,282472,2.32E+00
LUMICHROME,C12H10N4O2,Sample113,Ratio to 13C,12.3,190863,1.84E+00
LUMICHROME,C12H10N4O2,Sample114,Ratio to 13C,12.3,210625,2.31E+00
LUMICHROME,C12H10N4O2,Sample115,Ratio to 13C,12.3,81221,9.93E-01
LUMICHROME,C12H10N4O2,Sample116,Ratio to 13C,12.3,143022,1.65E+00
LUMICHROME,C12H10N4O2,Sample117,Ratio to 13C,12.3,173453,1.97E+00
LUMICHROME,C12H10N4O2,Sample118,Ratio to 13C,12.3,324795,2.80E+00
LUMICHROME,C12H10N4O2,Sample119,Ratio to 13C,12.3,121429,1.14E+00
LUMICHROME,C12H10N4O2,Sample120,Ratio to 13C,12.3,199742,1.94E+00
LUMICHROME,C12H10N4O2,Sample121,Ratio to 13C,12.3,97695,1.17E+00
LUMICHROME,C12H10N4O2,Sample122,Ratio to 13C,12.3,206982,2.35E+00
LUMICHROME,C12H10N4O2,Sample123,Ratio to 13C,12.3,70020,9.76E-01
LUMICHROME,C12H10N4O2,Sample124,Ratio to 13C,12.3,129975,1.97E+00
LUMICHROME,C12H10N4O2,Sample125,Ratio to 13C,12.3,77124,1.25E+00
LUMICHROME,C12H10N4O2,Sample126,Ratio to 13C,12.3,90855,1.44E+00
LUMICHROME,C12H10N4O2,Sample127,Ratio to 13C,12.3,97964,1.27E+00
LUMICHROME,C12H10N4O2,Sample128,Ratio to 13C,12.3,99147,1.35E+00
LUMICHROME,C12H10N4O2,Sample129,Ratio to 13C,12.3,71867,1.10E+00
LUMICHROME,C12H10N4O2,Sample130,Ratio to 13C,12.3,56514,7.10E-01
LUMICHROME,C12H10N4O2,Sample131,Ratio to 13C,12.3,32847,4.56E-01
LUMICHROME,C12H10N4O2,Sample132,Ratio to 13C,12.3,64116,7.19E-01
LUMICHROME,C12H10N4O2,Sample133,Ratio to 13C,12.3,100852,1.43E+00
LUMICHROME,C12H10N4O2,Sample134,Ratio to 13C,12.3,56998,9.61E-01
LUMICHROME,C12H10N4O2,Sample135,Ratio to 13C,12.3,63463,7.75E-01
LUMICHROME,C12H10N4O2,Sample136,Ratio to 13C,12.3,67434,1.01E+00
LUMICHROME,C12H10N4O2,Sample137,Ratio to 13C,12.3,159465,1.74E+00
LUMICHROME,C12H10N4O2,Sample138,Ratio to 13C,12.3,162186,2.40E+00
LUMICHROME,C12H10N4O2,Sample139,Ratio to 13C,12.3,112688,1.70E+00
LUMICHROME,C12H10N4O2,Sample140,Ratio to 13C,12.3,164732,1.98E+00
LUMICHROME,C12H10N4O2,Sample141,Ratio to 13C,12.3,154590,2.02E+00
LUMICHROME,C12H10N4O2,Sample142,Ratio to 13C,12.3,177609,1.98E+00
LUMICHROME,C12H10N4O2,Sample143,Ratio to 13C,12.3,181695,2.13E+00
LUMICHROME,C12H10N4O2,Sample144,Ratio to 13C,12.3,161234,2.17E+00
LUMICHROME,C12H10N4O2,Sample145,Ratio to 13C,12.3,166506,1.98E+00
LUMICHROME,C12H10N4O2,Sample146,Ratio to 13C,12.3,225572,2.39E+00
LUMICHROME,C12H10N4O2,Sample147,Ratio to 13C,12.3,189763,2.47E+00
LUMICHROME,C12H10N4O2,Sample148,Ratio to 13C,12.3,123275,1.54E+00
LUMICHROME,C12H10N4O2,Sample149,Ratio to 13C,12.3,228277,2.96E+00
LUMICHROME,C12H10N4O2,Sample150,Ratio to 13C,12.3,241216,2.64E+00
LUMICHROME,C12H10N4O2,Sample151,Ratio to 13C,12.3,199443,2.14E+00
LUMICHROME,C12H10N4O2,Sample152,Ratio to 13C,12.3,174468,2.01E+00
LUMICHROME,C12H10N4O2,Sample153,Ratio to 13C,12.3,112386,1.47E+00
LUMICHROME,C12H10N4O2,Sample154,Ratio to 13C,12.3,253967,2.89E+00
LUMICHROME,C12H10N4O2,Sample155,Ratio to 13C,12.3,132559,1.75E+00
LUMICHROME,C12H10N4O2,Sample156,Ratio to 13C,12.3,145154,1.69E+00
LUMICHROME,C12H10N4O2,Sample157,Ratio to 13C,12.3,241163,2.45E+00
LUMICHROME,C12H10N4O2,Sample158,Ratio to 13C,12.3,443705,4.76E+00
LUMICHROME,C12H10N4O2,Sample159,Ratio to 13C,12.3,319744,3.08E+00
LUMICHROME,C12H10N4O2,Sample160,Ratio to 13C,12.3,308027,3.30E+00
LUMICHROME,C12H10N4O2,Sample161,Ratio to 13C,12.3,476366,4.79E+00
LUMICHROME,C12H10N4O2,Sample162,Ratio to 13C,12.3,220283,2.28E+00
LUMICHROME,C12H10N4O2,Sample163,Ratio to 13C,12.3,334365,4.17E+00
LUMICHROME,C12H10N4O2,Sample164,Ratio to 13C,12.3,133103,1.45E+00
LUMICHROME,C12H10N4O2,Sample165,Ratio to 13C,12.3,285806,2.94E+00
LUMICHROME,C12H10N4O2,Sample166,Ratio to 13C,12.3,624542,5.37E+00
LUMICHROME,C12H10N4O2,Sample167,Ratio to 13C,12.3,290958,2.47E+00
LUMICHROME,C12H10N4O2,Sample168,Ratio to 13C,12.3,588428,4.52E+00
LUMICHROME,C12H10N4O2,Sample169,Ratio to 13C,12.3,213974,2.38E+00
LUMICHROME,C12H10N4O2,Sample170,Ratio to 13C,12.3,979384,9.16E+00
LUMICHROME,C12H10N4O2,Sample171,Ratio to 13C,12.3,403375,3.71E+00
